path	doc_id	role_tokens	source	confidence	tradition	rationale
04_persons/jean-pierre-mahe.md	jean-pierre-mahe		needs-manual-review	low	Comparative-religion academic / Coptolog	
04_persons/jean-pierre-protzen.md	jean-pierre-protzen		needs-manual-review	low		
04_persons/jeong-do-jeon.md	jeong-do-jeon		needs-manual-review	low		
04_persons/jeremiah.md	jeremiah	prophet-abrahamic	alias-match:alias-exact	high	Judahite	
04_persons/jerome.md	jerome		needs-manual-review	low	Patristic Christian (Latin)	
04_persons/jesus-of-nazareth.md	jesus-of-nazareth	founder,prophet-abrahamic	contested-ratified (T1)	high	Second Temple Judaism → origin of Christ	Academic-neutral framing. Tradition-internal claims (Son of God, Messiah, second person of Trinity) 
04_persons/jiajing-emperor.md	jiajing-emperor		needs-manual-review	low		
04_persons/jill-neitzel.md	jill-neitzel		needs-manual-review	low		
04_persons/joao-de-castilho.md	joao-de-castilho		needs-manual-review	low		
04_persons/johann-valentin-andreae.md	johann-valentin-andreae	pastor-protestant	alias-match:alias-split	high	Lutheran / Rosicrucian / esoteric Protes	
04_persons/johannes-reuchlin.md	johannes-reuchlin		needs-manual-review	low	Christian Kabbalah / German Hebraism	
04_persons/johannes-tauler.md	johannes-tauler	mystic	alias-match:alias-split	high	Latin Christianity (Dominican; Rhineland	
04_persons/john-brumley.md	john-brumley		needs-manual-review	low		
04_persons/john-calvin.md	john-calvin	religious-reformer,theologian	alias-match:alias-split	high	Reformed Protestant Christianity (Calvin	
04_persons/john-cassian.md	john-cassian		needs-manual-review	low	Latin Christian (with Egyptian-monastic 	
04_persons/john-chrysostom.md	john-chrysostom	bishop-christian	alias-match:alias-split	high	Patristic Christian (Antiochene)	
04_persons/john-d-turner.md	john-d-turner		needs-manual-review	low	Comparative religion (academic) / Gnosti	
04_persons/john-dee.md	john-dee	magus	alias-match:alias-split	high	Renaissance esoteric / Hermetic-Kabbalis	
04_persons/john-eddy.md	john-eddy		needs-manual-review	low		
04_persons/john-evangelist.md	john-evangelist	mystic	alias-match:alias-split	high	early Christianity (Johannine community)	
04_persons/john-griffiths.md	john-griffiths		needs-manual-review	low		
04_persons/john-locke.md	john-locke		needs-manual-review	low	British Empiricism / Whig political thou	
04_persons/john-mark.md	john-mark	disciple-christian	alias-match:alias-split	high	earliest Christianity	
04_persons/john-marshall.md	john-marshall		needs-manual-review	low		
04_persons/john-milton.md	john-milton		needs-manual-review	low	protestantism	
04_persons/john-of-damascus.md	john-of-damascus	theologian	alias-match:alias-split	high	Eastern Christian (Chalcedonian)	
04_persons/john-of-patmos.md	john-of-patmos	prophet-abrahamic,author-secular	alias-match:alias-split	high	Late-first-century Christianity (Asia Mi	
04_persons/john-of-the-cross.md	john-of-the-cross	author-secular	alias-match:alias-split	high	Latin Christianity (Catholic Counter-Ref	
04_persons/john-rick.md	john-rick		needs-manual-review	low		
04_persons/john-rowe.md	john-rowe		needs-manual-review	low		
04_persons/john-scotus-eriugena.md	john-scotus-eriugena	theologian	alias-match:alias-split	high	Latin Christian — Carolingian Neoplatoni	
04_persons/john-son-of-zebedee.md	john-son-of-zebedee	apostle-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/john-the-baptist.md	john-the-baptist	prophet-abrahamic	alias-match:alias-exact	high	Second Temple Judaism (sectarian, apocal	
04_persons/jongmyo-jerye.md	jongmyo-jerye		needs-manual-review	low		
04_persons/jongmyo-jeryeak.md	jongmyo-jeryeak		needs-manual-review	low		
04_persons/jordan-peterson.md	jordan-peterson		needs-manual-review	low	Clinical psychology + Jungian / mytholog	
04_persons/jordi-bonet-i-armengol.md	jordi-bonet-i-armengol		needs-manual-review	low		
04_persons/jordi-fauli.md	jordi-fauli		needs-manual-review	low		
04_persons/jorge-afonso.md	jorge-afonso		needs-manual-review	low		
04_persons/jose-diaz-bolio.md	jose-diaz-bolio		needs-manual-review	low		
04_persons/joseon-korea.md	joseon-korea		needs-manual-review	low		
04_persons/joseon-wangjo-sillok.md	joseon-wangjo-sillok		needs-manual-review	low		
04_persons/josep-maria-bocabella.md	josep-maria-bocabella		needs-manual-review	low		
04_persons/josep-maria-jujol.md	josep-maria-jujol		needs-manual-review	low		
04_persons/joseph-campbell.md	joseph-campbell		needs-manual-review	low	Comparative religion (academic, populari	
04_persons/joseph-father-of-jesus.md	joseph-father-of-jesus		needs-manual-review	low	earliest Christianity	
04_persons/joseph-of-arimathea.md	joseph-of-arimathea		needs-manual-review	low	earliest Christianity	
04_persons/joseph-patriarch.md	joseph-patriarch		needs-manual-review	low	Israelite / pre-monarchic	
04_persons/joseph-ratzinger-benedict-xvi.md	joseph-ratzinger-benedict-xvi	theologian,pope-roman-catholic	alias-match:alias-split	high	Roman Catholicism / ressourcement / Augu	
04_persons/joseph-smith.md	joseph-smith	founder	contested-ratified (T1)	high	Mormonism / Latter-day Saint	Per Auditor A 2026-05-31 — DEMOTED from v2's ['founder', 'prophet-abrahamic']. The Abrahamic-prophet
04_persons/joseph-von-hammer-purgstall.md	joseph-von-hammer-purgstall		needs-manual-review	low	Habsburg Austrian academic Orientalism /	
04_persons/josephus.md	josephus		needs-manual-review	low	Hellenistic Judaism (Pharisaic education	
04_persons/joshua-ben-hananiah.md	joshua-ben-hananiah	rabbi-tannaitic	heuristic:rabbi-tannaitic	medium	early Rabbinic Judaism (Tannaitic; Hille	
04_persons/joshua-bin-nun.md	joshua-bin-nun		needs-manual-review	low	Israelite / pre-monarchic	
04_persons/joshua-the-high-priest.md	joshua-the-high-priest		needs-manual-review	low		
04_persons/josiah-king.md	josiah-king	king,religious-reformer	alias-match:alias-split	high	Judahite	
04_persons/juan-bassegoda-nonell.md	juan-bassegoda-nonell		needs-manual-review	low		
04_persons/juan-pizarro.md	juan-pizarro		needs-manual-review	low		
04_persons/judah-ha-nasi.md	judah-ha-nasi	rabbi-tannaitic	heuristic:rabbi-tannaitic	medium	Rabbinic Judaism (Tannaitic)	
04_persons/judas-iscariot.md	judas-iscariot	apostle-christian	alias-match:alias-split	high	earliest Christianity; Sethian/Cainite G	
04_persons/julian-of-norwich.md	julian-of-norwich	mystic	alias-match:alias-split	high	Latin Christianity (anchoritic, English 	
04_persons/julian-the-apostate.md	julian-the-apostate	emperor	alias-match:alias-split	high	Roman (pagan restorationist; Iamblichean	
04_persons/julio-c-tello.md	julio-c-tello		needs-manual-review	low		
04_persons/justin-martyr.md	justin-martyr		needs-manual-review	low	Patristic Christian	
04_persons/justinian-i.md	justinian-i	emperor	alias-match:alias-exact	high	Eastern Christian (Chalcedonian)	
04_persons/kabir.md	kabir	author-secular,mystic,religious-reformer	alias-match:alias-split	high	Sant tradition (North Indian bhakti); al	
04_persons/kaleb-of-aksum.md	kaleb-of-aksum	king	alias-match:alias-split	high	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/kallikrates.md	kallikrates		needs-manual-review	low		
04_persons/kangxi-emperor.md	kangxi-emperor		needs-manual-review	low		
04_persons/kanishka-i.md	kanishka-i		needs-manual-review	low		
04_persons/kanishka.md	kanishka	king	alias-match:alias-split	high	Kushan state-religion (Zoroastrian-Bactr	
04_persons/karen-armstrong.md	karen-armstrong		needs-manual-review	low	Comparative religion (popular)	
04_persons/karen-king.md	karen-king	scholar-academic-religion	alias-match:alias-split	high	Comparative religion (academic) / early 	
04_persons/karl-gotthelf-von-hund.md	karl-gotthelf-von-hund		needs-manual-review	low	Latin Christianity (Lutheran) / [[tradit	
04_persons/karma-lingpa.md	karma-lingpa		needs-manual-review	low	Tibetan Vajrayāna Buddhism (Nyingma scho	
04_persons/karuvur-thevar.md	karuvur-thevar		needs-manual-review	low		
04_persons/kepler.md	kepler		needs-manual-review	low	Early modern science / Lutheran Christia	
04_persons/kesa.md	kesa		needs-manual-review	low		
04_persons/keshub-chandra-sen.md	keshub-chandra-sen	religious-reformer	alias-match:alias-split	high	Hindu modernism — Brahmo Samaj / Naba-Bi	
04_persons/kevin-van-bladel.md	kevin-van-bladel		needs-manual-review	low	Comparative-religion academic / Arabist 	
04_persons/khadija-bint-khuwaylid.md	khadija-bint-khuwaylid		needs-manual-review	low	Islam (pre-Islamic / early Islamic Mecca	
04_persons/khafre.md	khafre	pharaoh	heuristic:pharaoh	medium		
04_persons/khanda-sikh.md	khanda-sikh		needs-manual-review	low		
04_persons/khufu.md	khufu	pharaoh	heuristic:pharaoh	medium		
04_persons/kim-daeseong.md	kim-daeseong		needs-manual-review	low		
04_persons/king-dinis-of-portugal.md	king-dinis-of-portugal		needs-manual-review	low		
04_persons/king-gyeongdeok.md	king-gyeongdeok		needs-manual-review	low		
04_persons/king-henry-ii-of-england.md	king-henry-ii-of-england		needs-manual-review	low		
04_persons/king-henry-iii-of-england.md	king-henry-iii-of-england		needs-manual-review	low		
04_persons/king-hyegong.md	king-hyegong		needs-manual-review	low		
04_persons/king-john-of-england.md	king-john-of-england		needs-manual-review	low		
04_persons/king-lalibela.md	king-lalibela		needs-manual-review	low		
04_persons/king-louis-vii-of-france.md	king-louis-vii-of-france		needs-manual-review	low		
04_persons/king-manuel-i-of-portugal.md	king-manuel-i-of-portugal		needs-manual-review	low		
04_persons/king-sebastian-i-of-portugal.md	king-sebastian-i-of-portugal		needs-manual-review	low		
04_persons/king-sejo-of-joseon.md	king-sejo-of-joseon		needs-manual-review	low		
04_persons/king-sejong-of-joseon.md	king-sejong-of-joseon		needs-manual-review	low		
04_persons/king-seonjo-of-joseon.md	king-seonjo-of-joseon		needs-manual-review	low		
04_persons/king-taejo-of-joseon.md	king-taejo-of-joseon		needs-manual-review	low		
04_persons/kinich-janaab-pakal-i.md	kinich-janaab-pakal-i		needs-manual-review	low		
04_persons/kinich-kan-balam-ii.md	kinich-kan-balam-ii		needs-manual-review	low		
04_persons/klaus-schmidt.md	klaus-schmidt		needs-manual-review	low		
04_persons/knorr-von-rosenroth.md	knorr-von-rosenroth		needs-manual-review	low	Christian Kabbalah	
04_persons/kobben-koyo-shogun.md	kobben-koyo-shogun		needs-manual-review	low		
04_persons/krishna-i-rashtrakuta.md	krishna-i-rashtrakuta		needs-manual-review	low		
04_persons/krishnadasa-kaviraja.md	krishnadasa-kaviraja		needs-manual-review	low	Hindu Bhakti (Gaudiya Vaishnava)	
04_persons/kuai-xiang.md	kuai-xiang		needs-manual-review	low		
04_persons/kulasekhara-pandya.md	kulasekhara-pandya		needs-manual-review	low		
04_persons/kumarajiva-person.md	kumarajiva-person		needs-manual-review	low	Mahāyāna Buddhism	
04_persons/kumarajiva.md	kumarajiva		needs-manual-review	low		
04_persons/kuni-yuzuri.md	kuni-yuzuri		needs-manual-review	low		
04_persons/kunjara-mallan-rajaraja-perunthachan.md	kunjara-mallan-rajaraja-perunthachan		needs-manual-review	low		
04_persons/kuratsukuri-no-tori.md	kuratsukuri-no-tori		needs-manual-review	low		
04_persons/kurt-behrendt.md	kurt-behrendt		needs-manual-review	low		
04_persons/kurt-weitzmann.md	kurt-weitzmann		needs-manual-review	low		
04_persons/l-ron-hubbard.md	l-ron-hubbard	founder	alias-match:alias-split	high	Scientology	
04_persons/la-tene-celtic.md	la-tene-celtic		needs-manual-review	low		
04_persons/lactantius.md	lactantius		needs-manual-review	low	Christianity (Constantinian Latin)	
04_persons/lal-ded.md	lal-ded	author-secular	heuristic:author-secular	medium	Hindu — Kashmir Shaivism (Trika); bridge	
04_persons/lalibela-king.md	lalibela-king	king	alias-match:alias-split	high	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/lanz-von-liebenfels.md	lanz-von-liebenfels	monastic-christian-western	heuristic:monastic-western	medium	[[tradition-ordo-novi-templi]] (founder)	
04_persons/lanzon-monolith.md	lanzon-monolith		needs-manual-review	low		
04_persons/laozi.md	laozi	founder	alias-match:alias-split	high	Daoism	
04_persons/laurette-sejourne.md	laurette-sejourne		needs-manual-review	low		
04_persons/lazarus-of-bethany.md	lazarus-of-bethany	disciple-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/le-zun.md	le-zun		needs-manual-review	low		
04_persons/lee-clare.md	lee-clare		needs-manual-review	low		
04_persons/leibniz.md	leibniz		needs-manual-review	low	German rationalism / Lutheran Christiani	
04_persons/leo-the-great.md	leo-the-great	pope-roman-catholic,theologian	alias-match:alias-split	high	Latin Christian (Catholic)	
04_persons/leonard-woolley.md	leonard-woolley		needs-manual-review	low		
04_persons/leopoldo-batres.md	leopoldo-batres		needs-manual-review	low		
04_persons/lidai-fabao-ji.md	lidai-fabao-ji		needs-manual-review	low		
04_persons/linda-manzanilla.md	linda-manzanilla		needs-manual-review	low		
04_persons/linda-schele.md	linda-schele		needs-manual-review	low		
04_persons/lipit-ishtar.md	lipit-ishtar	king	alias-match:alias-split	high	Sumerian / Akkadian (First Dynasty of Is	
04_persons/lisa-owen.md	lisa-owen		needs-manual-review	low		
04_persons/lord-elgin.md	lord-elgin		needs-manual-review	low		
04_persons/louis-komjathy.md	louis-komjathy		needs-manual-review	low	Comparative religion (academic) / Daoism	
04_persons/lucian-of-antioch.md	lucian-of-antioch		needs-manual-review	low	Patristic Christian (Antiochene scribal 	
04_persons/lucian-of-samosata.md	lucian-of-samosata		needs-manual-review	low	Greek Second Sophistic (pagan)	
04_persons/luigi-manini.md	luigi-manini		needs-manual-review	low		
04_persons/luis-de-camoes.md	luis-de-camoes	author-secular	heuristic:author-secular	medium	[[tradition-portuguese-hermeticism]] / R	
04_persons/luis-eduardo-arochi.md	luis-eduardo-arochi		needs-manual-review	low		
04_persons/luis-lumbreras.md	luis-lumbreras		needs-manual-review	low		
04_persons/luke-evangelist.md	luke-evangelist		needs-manual-review	low	earliest Christianity (Pauline circle)	
04_persons/luoyang-henan.md	luoyang-henan		needs-manual-review	low		
04_persons/luqman-sage.md	luqman-sage		needs-manual-review	low	Islam (Quranic wisdom figure)	
04_persons/lut.md	lut	prophet-abrahamic	alias-match:alias-split	high	Islam (Quranic prophet); Israelite / Heb	
04_persons/lydia-of-thyatira.md	lydia-of-thyatira		needs-manual-review	low	earliest Christianity	
04_persons/lynn-meskell.md	lynn-meskell		needs-manual-review	low		
04_persons/macarius-of-jerusalem.md	macarius-of-jerusalem		needs-manual-review	low		
04_persons/macrina-the-younger.md	macrina-the-younger		needs-manual-review	low	Patristic Christian (Cappadocian)	
04_persons/madhva.md	madhva	acharya-hindu,philosopher-religious	contested-ratified (T1)	high	Hindu — Dvaita Vedanta	Same pattern.
04_persons/mahakashyapa.md	mahakashyapa		needs-manual-review	low		
04_persons/mahakasyapa.md	mahakasyapa	disciple-christian	alias-match:alias-split	high	Buddhism (pre-sectarian; first patriarch	
04_persons/mahamoggallana.md	mahamoggallana		needs-manual-review	low		
04_persons/mahatma-gandhi.md	mahatma-gandhi	philosopher-religious	alias-match:alias-split	high		
04_persons/mahavira.md	mahavira	tirthankara-jain,founder	contested-ratified (T1)	high	Jainism	24th and final Tīrthaṅkara of this cosmic cycle; founder of historical Jainism.
04_persons/mahayana-sutras.md	mahayana-sutras		needs-manual-review	low		
04_persons/mahmud-of-ghazni.md	mahmud-of-ghazni		needs-manual-review	low		
04_persons/maimonides.md	maimonides		needs-manual-review	low	Rabbinic Judaism — medieval Aristotelian	
04_persons/majorville-cairn-alberta.md	majorville-cairn-alberta		needs-manual-review	low		
04_persons/makeda-queen-of-sheba.md	makeda-queen-of-sheba	queen	alias-match:alias-split	high	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/malcolm-miller.md	malcolm-miller		needs-manual-review	low		
04_persons/manchu-qing.md	manchu-qing		needs-manual-review	low		
04_persons/manco-inca-yupanqui.md	manco-inca-yupanqui		needs-manual-review	low		
04_persons/mandate-of-heaven.md	mandate-of-heaven		needs-manual-review	low		
04_persons/manetho.md	manetho		needs-manual-review	low	Egyptian (Sebennytos priesthood) → early	
04_persons/mani.md	mani	prophet-abrahamic	alias-match:alias-split	high	Manichaeism	
04_persons/manikkavacakar.md	manikkavacakar	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Tamil Shaivism — Saiva Sid	
04_persons/mansa-musa.md	mansa-musa		needs-manual-review	low		
04_persons/manu.md	manu		needs-manual-review	low	Vedic / Hindu	
04_persons/manuel-i-portugal.md	manuel-i-portugal		needs-manual-review	low		
04_persons/manuel-j-gandra.md	manuel-j-gandra		needs-manual-review	low	[[tradition-portuguese-hermeticism]]	
04_persons/marcion-of-sinope.md	marcion-of-sinope		needs-manual-review	low	Marcionite Christianity	
04_persons/marcus-aurelius-emperor.md	marcus-aurelius-emperor	emperor	alias-match:alias-split	high	Stoicism (Roman state religion as practi	
04_persons/marcus-the-magician.md	marcus-the-magician		needs-manual-review	low	Valentinian Gnostic Christianity (Marcos	
04_persons/marcus-vipsanius-agrippa.md	marcus-vipsanius-agrippa		needs-manual-review	low		
04_persons/marguerite-porete.md	marguerite-porete	mystic,theologian	alias-match:alias-split	high	Latin Christianity (Beguine; vernacular 	
04_persons/maria-hebraica.md	maria-hebraica		needs-manual-review	low		
04_persons/maria-the-jewess.md	maria-the-jewess		needs-manual-review	low	Greco-Egyptian alchemy (Jewish-Hellenist	
04_persons/marie-laveau.md	marie-laveau	queen	heuristic:queen	medium	New Orleans Voodoo (Louisiana, descended	
04_persons/marija-gimbutas.md	marija-gimbutas		needs-manual-review	low		
04_persons/mark-evangelist.md	mark-evangelist		needs-manual-review	low	earliest Christianity	
04_persons/mark-lehner.md	mark-lehner		needs-manual-review	low		
04_persons/mark-singleton.md	mark-singleton		needs-manual-review	low	Comparative religion (academic) / South 	
04_persons/marshall-vian-summers.md	marshall-vian-summers	founder	alias-match:alias-split	high	New Message from God / New Age channeled	
04_persons/marsilio-ficino.md	marsilio-ficino		needs-manual-review	low	Renaissance Platonism / Hermeticism	
04_persons/martha-of-bethany.md	martha-of-bethany	disciple-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/martin-buber.md	martin-buber	theologian	alias-match:alias-split	high	German-Jewish philosophy / dialogical ph	
04_persons/martin-luther.md	martin-luther	religious-reformer,theologian	alias-match:alias-split	high	Protestant Christianity (Lutheran)	
04_persons/mary-baker-eddy.md	mary-baker-eddy	founder	alias-match:alias-split	high	Christian Science	
04_persons/mary-magdalene.md	mary-magdalene	apostle-christian,saint-roman-catholic,saint-eastern-orthodox	contested-ratified (T1)	high	earliest Christianity; Gnostic tradition	Per v3 §4 — apostle-christian per Brock 2003 *Mary Magdalene, the First Apostle* (Eastern Orthodox '
04_persons/mary-mother-of-jesus.md	mary-mother-of-jesus	founder	alias-match:alias-exact	high	Earliest Christianity	
04_persons/mary-of-bethany.md	mary-of-bethany	disciple-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/master-gerhard.md	master-gerhard		needs-manual-review	low		
04_persons/matsyendranath.md	matsyendranath	mahasiddha	heuristic:mahasiddha	medium	Hindu — Nath sampradaya / Kaula Tantra; 	
04_persons/matteo-ricci.md	matteo-ricci	monastic-christian-western	heuristic:monastic-western	medium	Jesuit (Society of Jesus)	
04_persons/matthew-apostle.md	matthew-apostle	apostle-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/matthew-evangelist.md	matthew-evangelist		needs-manual-review	low	earliest Christianity (Jewish-Christian)	
04_persons/max-muller.md	max-muller		needs-manual-review	low	Comparative religion (academic)	
04_persons/maximus-the-confessor.md	maximus-the-confessor	theologian	alias-match:alias-split	high	Eastern Christian — Chalcedonian	
04_persons/mazdak.md	mazdak		needs-manual-review	low	Sasanian-era Zoroastrian heretical refor	
04_persons/mechthild-of-magdeburg.md	mechthild-of-magdeburg	monastic-christian-western	heuristic:monastic-western	medium	Latin Christianity (Beguine, then Cister	
04_persons/mehmed-ii.md	mehmed-ii	emperor	alias-match:alias-split	high	Islam — Sunni (Ottoman; Hanafi)	
04_persons/meister-eckhart.md	meister-eckhart	theologian	alias-match:alias-split	high	Latin Christian — Dominican Rhineland my	
04_persons/melchizedek.md	melchizedek	king	heuristic:king	medium	Hebrew Bible / Second-Temple Judaism / C	
04_persons/melchor-arteaga.md	melchor-arteaga		needs-manual-review	low		
04_persons/melito-of-sardis.md	melito-of-sardis	bishop-christian	alias-match:alias-split	high	Patristic Christian (Quartodeciman Asian	
04_persons/melvin-fowler.md	melvin-fowler		needs-manual-review	low		
04_persons/menander-i-soter.md	menander-i-soter	king	alias-match:alias-split	high	Indo-Greek (Hellenistic); Buddhist conve	
04_persons/menander-of-samaria.md	menander-of-samaria		needs-manual-review	low	Samaritan religious milieu; Simonian / p	
04_persons/menelik-i-legendary.md	menelik-i-legendary	king	alias-match:alias-split	high	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/mengzi-person.md	mengzi-person		needs-manual-review	low	Confucianism	
04_persons/merle-greene-robertson.md	merle-greene-robertson		needs-manual-review	low		
04_persons/mes-anepada.md	mes-anepada	king	alias-match:alias-exact	high	Sumerian	
04_persons/mesa-verde.md	mesa-verde		needs-manual-review	low		
04_persons/michael-archangel-person.md	michael-archangel-person		needs-manual-review	low	Second Temple Judaism → Christianity → I	
04_persons/michael-i-cerularius.md	michael-i-cerularius		needs-manual-review	low		
04_persons/michael-maier.md	michael-maier		needs-manual-review	low	Latin Christianity (Lutheran) / Renaissa	
04_persons/michael-sendivogius.md	michael-sendivogius		needs-manual-review	low	Polish-Bohemian Latin alchemy	
04_persons/michelangelo-buonarroti.md	michelangelo-buonarroti		needs-manual-review	low		
04_persons/milarepa.md	milarepa	author-secular	alias-match:alias-split	high	Vajrayāna Buddhism — Kagyu school	
04_persons/mimar-sinan.md	mimar-sinan		needs-manual-review	low		
04_persons/mirabai.md	mirabai	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Vaishnava — Krishna-bhakti	
04_persons/mircea-eliade.md	mircea-eliade	scholar-academic-religion	contested-ratified (T1)	high	Comparative religion (academic) / histor	Historian of religion; Wasserstrom 1999 documents Eliade's religious-Orthodox-nationalist commitment
04_persons/miriam-prophetess.md	miriam-prophetess	prophet-abrahamic	alias-match:alias-exact	high	Israelite / pre-monarchic	
04_persons/mnesicles.md	mnesicles		needs-manual-review	low		
04_persons/moctezuma-i.md	moctezuma-i		needs-manual-review	low		
04_persons/moctezuma-ii.md	moctezuma-ii		needs-manual-review	low		
04_persons/modestus-of-jerusalem.md	modestus-of-jerusalem		needs-manual-review	low		
04_persons/mongols.md	mongols		needs-manual-review	low		
04_persons/montanus.md	montanus	prophet-abrahamic	alias-match:alias-split	high	Montanism (the *New Prophecy*)	
04_persons/moses-cordovero.md	moses-cordovero	kabbalist	alias-match:alias-split	high	Jewish Kabbalah	
04_persons/moses-de-leon.md	moses-de-leon	kabbalist	alias-match:alias-split	high	Kabbalistic Judaism	
04_persons/moses.md	moses	prophet-abrahamic	alias-match:alias-split	high	Israelite religion (founder-figure)	
04_persons/motoori-norinaga.md	motoori-norinaga		needs-manual-review	low	Shintō / Kokugaku (National Learning)	
04_persons/mozi-person.md	mozi-person	founder	alias-match:alias-split	high	Mohism	
04_persons/mt-misen-itsukushima.md	mt-misen-itsukushima		needs-manual-review	low		
04_persons/muawiya-ibn-abi-sufyan.md	muawiya-ibn-abi-sufyan	sahabi	heuristic:sahabi	medium	Islam — Sunnī (controversial in Sunni tr	
04_persons/muhammad-abduh.md	muhammad-abduh	religious-reformer	alias-match:alias-split	high	Islamic modernism	
04_persons/muhammad-al-baqir.md	muhammad-al-baqir		needs-manual-review	low	Islam (Shi'a Fifth Imam)	
04_persons/muhammad-al-jawad.md	muhammad-al-jawad		needs-manual-review	low	Islam (Twelver Shi'a Ninth Imam)	
04_persons/muhammad-al-mahdi-person.md	muhammad-al-mahdi-person		needs-manual-review	low	Islam (Twelver Shi'a Twelfth Imam; the a	
04_persons/muhammad-ibn-abdullah.md	muhammad-ibn-abdullah	prophet-abrahamic	alias-match:alias-split	high	Islam	
04_persons/muhammad-iqbal.md	muhammad-iqbal	author-secular	alias-match:alias-split	high		
04_persons/muhammad-prophet.md	muhammad-prophet		needs-manual-review	low		
04_persons/mulla-omar.md	mulla-omar		needs-manual-review	low		
04_persons/mulla-sadra.md	mulla-sadra		needs-manual-review	low	Islamic philosophy / Sufism — Transcende	
04_persons/murad-iv.md	murad-iv		needs-manual-review	low		
04_persons/musa-al-kazim.md	musa-al-kazim		needs-manual-review	low	Islam (Twelver Shi'a Seventh Imam)	
04_persons/mustafa-kemal-ataturk.md	mustafa-kemal-ataturk		needs-manual-review	low		
04_persons/muyuq-marka.md	muyuq-marka		needs-manual-review	low		
04_persons/myrrh-as-trade-commodity.md	myrrh-as-trade-commodity		needs-manual-review	low		
04_persons/n-t-wright.md	n-t-wright	theologian	alias-match:alias-split	high	Anglican (Church of England) / historica	
04_persons/nabonidus.md	nabonidus		needs-manual-review	low		
04_persons/nachmanides.md	nachmanides	kabbalist	alias-match:alias-split	high	Jewish — Talmudic Judaism and Kabbalah (	
04_persons/nagarjuna.md	nagarjuna		needs-manual-review	low	Mahayana Buddhism (Madhyamaka school)	
04_persons/nagasena.md	nagasena		needs-manual-review	low	Buddhism (Sarvāstivāda or early-school m	
04_persons/nakayama-miki.md	nakayama-miki		needs-manual-review	low		
04_persons/nammalvar.md	nammalvar	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Tamil Vaishnava — Alvar tr	
04_persons/naram-sin.md	naram-sin	king	alias-match:alias-split	high	Akkadian	
04_persons/narasimhadeva-i.md	narasimhadeva-i		needs-manual-review	low		
04_persons/narmer.md	narmer		needs-manual-review	low		
04_persons/naropa-tilopa.md	naropa-tilopa		needs-manual-review	low	Vajrayāna Buddhism — Kagyu (Indian origi	
04_persons/nathan-of-gaza.md	nathan-of-gaza	kabbalist	alias-match:alias-split	high	Jewish messianism (Sabbatean)	
04_persons/nebuchadnezzar-ii.md	nebuchadnezzar-ii	king	alias-match:alias-exact	high	Neo-Babylonian	
04_persons/nectanebo-i.md	nectanebo-i		needs-manual-review	low		
04_persons/nefertiti.md	nefertiti	pharaoh,queen	heuristic:pharaoh+queen	medium	egyptian-religion	
04_persons/nehemiah.md	nehemiah		needs-manual-review	low		
04_persons/neil-judd.md	neil-judd		needs-manual-review	low		
04_persons/nero-emperor.md	nero-emperor	emperor	alias-match:alias-split	high	Roman state religion (pagan)	
04_persons/nestorius.md	nestorius	archbishop-christian	alias-match:alias-split	high	Antiochene Christian	
04_persons/ngo-van-chieu.md	ngo-van-chieu		needs-manual-review	low		
04_persons/nichiren.md	nichiren		needs-manual-review	low	Buddhism	
04_persons/nicodemus.md	nicodemus		needs-manual-review	low	earliest Christianity; Johannine	
04_persons/nicomachus.md	nicomachus		needs-manual-review	low	Neo-Pythagoreanism	
04_persons/nimbarka.md	nimbarka	acharya-hindu	heuristic:acharya-hindu	medium	Hindu — Dvaitādvaita Vedanta / Nimbarka 	
04_persons/nisargadatta-maharaj.md	nisargadatta-maharaj		needs-manual-review	low	Hindu modernism / Advaita Vedanta	
04_persons/noah.md	noah		needs-manual-review	low	Israelite-Jewish (founder-figure)	
04_persons/noetus-of-smyrna.md	noetus-of-smyrna		needs-manual-review	low	Modalist Monarchianism (early form)	
04_persons/north-acropolis-tikal.md	north-acropolis-tikal		needs-manual-review	low		
04_persons/north-africa.md	north-africa		needs-manual-review	low		
04_persons/numenius-of-apamea.md	numenius-of-apamea		needs-manual-review	low	Middle Platonism with strong Neo-Pythago	
04_persons/nund-rishi.md	nund-rishi		needs-manual-review	low	Sufi Islam — Rishi Order (Kashmir); stro	
04_persons/omar-khayyam.md	omar-khayyam	author-secular	alias-match:alias-split	high	Islamic Golden Age (Seljuk Persia)	
04_persons/onesimus.md	onesimus		needs-manual-review	low	earliest Christianity	
04_persons/onias-iii.md	onias-iii	high-priest-israelite	alias-match:alias-exact	high	Second Temple Judaism	
04_persons/onias-iv.md	onias-iv		needs-manual-review	low	Second Temple Judaism / Egyptian Diaspor	
04_persons/oracle-divination.md	oracle-divination		needs-manual-review	low		
