path	doc_id	corpus_keys	source	confidence	sub_tradition
02_documents/_phase-5-medieval/phase-5-028-meister-eckhart-sermons.md	phase-5-028-meister-eckhart-sermons	latin-catholic-medieval	scripture-corpora	high	Dominican Neoplatonic Christian mysticism
02_documents/_phase-5-medieval/phase-5-029-bardo-thodol.md	phase-5-029-bardo-thodol	tipitaka,tibetan-vajrayana-corpus	scripture-corpora	high	Terma (revealed treasure) — Padmasambhava-attributed cycle
02_documents/_phase-5-medieval/phase-5-029-dogen-shobogenzo.md	phase-5-029-dogen-shobogenzo	zen-japanese-canon	scripture-corpora	high	
02_documents/_phase-5-medieval/phase-5-030-palamas-triads.md	phase-5-030-palamas-triads	byzantine-orthodox,hesychast-philokalia-corpus	scripture-corpora	high	Hesychast / Palamite theology
02_documents/_phase-5-medieval/phase-5-031-cloud-of-unknowing.md	phase-5-031-cloud-of-unknowing	byzantine-orthodox	scripture-corpora	high	Apophatic Christian mysticism (Dionysian English-vernacular)
02_documents/_phase-5-medieval/phase-5-032-yogavasishtha.md	phase-5-032-yogavasishtha	vedas,advaita-vedanta-corpus	scripture-corpora	high	Kashmir Advaita narrative tradition; non-sectarian late-Sanskrit Vedanta
02_documents/_phase-5-medieval/phase-5-033-shiva-sutras.md	phase-5-033-shiva-sutras	vedas,shaiva-tantric-canon	scripture-corpora	high	Non-dualist Tantric Shaivism — Pratyabhijñā / Trika root text
02_documents/_phase-5-medieval/phase-5-034-vivekachudamani.md	phase-5-034-vivekachudamani	vedas,advaita-vedanta-corpus	scripture-corpora	high	Classical Advaita pedagogical-introductory genre
02_documents/_phase-5-medieval/phase-5-035-hatha-yoga-pradipika.md	phase-5-035-hatha-yoga-pradipika	vedas,shaiva-tantric-canon	scripture-corpora	high	Medieval Hatha Yoga textual canon
02_documents/_phase-5-medieval/phase-5-035-physiologus.md	phase-5-035-physiologus	patristic-corpus,christian-bestiary	slug-override	high	
02_documents/_phase-5-medieval/phase-5-036-mashafa-mistir-giyorgis.md	phase-5-036-mashafa-mistir-giyorgis	ethiopic-tewahedo-canon	scripture-corpora	high	medieval Ethiopian systematic theology / anti-heretical polemic
02_documents/_phase-5-medieval/phase-5-036-rule-of-templars-latin.md	phase-5-036-rule-of-templars-latin	templar-corpus	slug-override	high	[[tradition-knights-templar|Knights Templar]]
02_documents/_phase-5-medieval/phase-5-037-bernard-de-laude-novae-militiae.md	phase-5-037-bernard-de-laude-novae-militiae	templar-corpus	slug-override	high	[[tradition-knights-templar|Knights Templar]] apologetic
02_documents/_phase-5-medieval/phase-5-037-fetha-nagast.md	phase-5-037-fetha-nagast	ethiopic-tewahedo-canon	scripture-corpora	high	Ethiopian Christian-canonical legal code
02_documents/_phase-5-medieval/phase-5-038-chinon-parchment-1308.md	phase-5-038-chinon-parchment-1308	templar-corpus	slug-override	high	papal-juridical / [[tradition-knights-templar]] trial
02_documents/_phase-5-medieval/phase-5-038-mashafa-berhan.md	phase-5-038-mashafa-berhan	ethiopic-tewahedo-canon	scripture-corpora	high	imperial-systematic-theological-pastoral treatise
02_documents/_phase-5-medieval/phase-5-039-jabir-corpus-arabic-alchemy.md	phase-5-039-jabir-corpus-arabic-alchemy	ismaili-corpus	scripture-corpora	high	Ismaili-adjacent natural philosophy
02_documents/_phase-5-medieval/phase-5-039-sinkessar-synaxarium.md	phase-5-039-sinkessar-synaxarium	ethiopic-tewahedo-canon	scripture-corpora	high	Ethiopian hagiographic-liturgical calendar
02_documents/_phase-5-medieval/phase-5-040-meqabyan-ethiopian-maccabees.md	phase-5-040-meqabyan-ethiopian-maccabees	ethiopic-tewahedo-canon	scripture-corpora	high	uniquely-Ethiopian-canonical Old Testament narrative
02_documents/_phase-5-medieval/phase-5-040-mirror-of-simple-souls.md	phase-5-040-mirror-of-simple-souls	christian-mystical	inferred:Free-Spirit mystics	medium	apophatic-mystical / Free-Spirit-adjacent
02_documents/_phase-5-medieval/phase-5-041-revelations-of-divine-love.md	phase-5-041-revelations-of-divine-love	latin-catholic-medieval	scripture-corpora	high	anchoritic / visionary-theological
02_documents/_phase-5-medieval/phase-5-042-sahih-muslim.md	phase-5-042-sahih-muslim	hadith-corpus	scripture-corpora	high	Sunnī ṣaḥīḥ-hadith collection (one of the *Kutub al-Sitta* 'Six Books')
02_documents/_phase-5-medieval/phase-5-043-ibn-ishaq-sirat-rasul-allah.md	phase-5-043-ibn-ishaq-sirat-rasul-allah	islamic-theological	scripture-corpora	high	Foundational Islamic biography (sīra-genre)
02_documents/_phase-5-medieval/phase-5-044-ibn-sina-kitab-al-shifa.md	phase-5-044-ibn-sina-kitab-al-shifa	islamic-theological	scripture-corpora	high	Avicennian falsafa
02_documents/_phase-5-medieval/phase-5-045-al-ghazali-tahafut-al-falasifa.md	phase-5-045-al-ghazali-tahafut-al-falasifa	islamic-theological	scripture-corpora	high	Ashʿarī anti-falsafa polemic
02_documents/_phase-5-medieval/phase-5-046-ibn-rushd-tahafut-al-tahafut.md	phase-5-046-ibn-rushd-tahafut-al-tahafut	islamic-theological	scripture-corpora	high	Andalusi peripatetic / Averroist
02_documents/_phase-5-medieval/phase-5-047-ibn-tufayl-hayy-ibn-yaqdhan.md	phase-5-047-ibn-tufayl-hayy-ibn-yaqdhan	arabic-neoplatonism	scripture-corpora	high	Andalusi peripatetic philosophical novel
02_documents/_phase-5-medieval/phase-5-048-theology-of-aristotle-arabic.md	phase-5-048-theology-of-aristotle-arabic	arabic-neoplatonism	scripture-corpora	high	Arabic Neoplatonism
02_documents/_phase-5-medieval/phase-5-049-bodhicaryavatara.md	phase-5-049-bodhicaryavatara	tipitaka	scripture-corpora	high	Madhyamaka-Prāsaṅgika (Nālandā school)
02_documents/_phase-5-medieval/phase-5-049-yosippon-ethiopian-recension.md	phase-5-049-yosippon-ethiopian-recension	tewahedo	inferred:Yosippon	medium	Medieval Hebrew chronicle of Second-Temple-period history → Ethiopian-canonical historical scripture
02_documents/_phase-5-medieval/phase-5-050-bhagavata-purana.md	phase-5-050-bhagavata-purana	vedas,vaishnava-canon	scripture-corpora	high	Krishna-devotional Vaishnavism (Gauḍīya, Puṣṭimārga, Nimbārka, Mādhva sampradāyas)
02_documents/_phase-5-medieval/phase-5-051-attar-conference-of-birds.md	phase-5-051-attar-conference-of-birds	sufi-persian	scripture-corpora	high	Persian Sufi mathnawi poetry
02_documents/_phase-5-medieval/phase-5-052-sadi-gulistan.md	phase-5-052-sadi-gulistan	sufi-persian	scripture-corpora	high	Persian prose-poetry compendium / wisdom literature
02_documents/_phase-5-medieval/phase-5-053-hafez-divan.md	phase-5-053-hafez-divan	sufi-persian	scripture-corpora	high	Persian ghazal tradition / Sufi mystical lyric
02_documents/_phase-5-medieval/phase-5-054-rumi-masnavi.md	phase-5-054-rumi-masnavi	sufi-persian	scripture-corpora	high	Persian Sufi mathnawi — theological-narrative verse
02_documents/_phase-5-medieval/phase-5-055-vilayetname-haci-bektas.md	phase-5-055-vilayetname-haci-bektas	alevi-corpus	scripture-corpora	high	[[tradition-alevi-bektashi]]
02_documents/_phase-5-medieval/phase-5-056-divine-comedy.md	phase-5-056-divine-comedy	latin-catholic-medieval	scripture-corpora	high	medieval-christianity
02_documents/_phase-5-medieval/phase-5-057-ibn-rushd-aristotle-commentaries.md	phase-5-057-ibn-rushd-aristotle-commentaries	islamic-theological	scripture-corpora	high	arabic-falsafa; latin-christendom
02_documents/_phase-5-medieval/phase-5-058-nahj-al-balagha.md	phase-5-058-nahj-al-balagha	shia-corpus,twelver-shia-hadith-corpus	scripture-corpora	high	[[tradition-shia-islam]]
02_documents/_phase-5-medieval/phase-5-059-rasail-al-hikma.md	phase-5-059-rasail-al-hikma	druze-corpus	scripture-corpora	high	[[tradition-druze]]
02_documents/_phase-5-medieval/phase-5-060-bon-kangyur.md	phase-5-060-bon-kangyur	bon-corpus	scripture-corpora	high	[[tradition-bon]]
02_documents/_phase-5-medieval/phase-5-061-kiteba-cilwe.md	phase-5-061-kiteba-cilwe	yazidi-corpus	scripture-corpora	high	[[tradition-yazidi]]
02_documents/_phase-5-medieval/phase-5-062-denkard.md	phase-5-062-denkard	avesta	scripture-corpora	high	[[tradition-zoroastrianism]]
02_documents/_phase-5-medieval/phase-5-063-avicenna-canon-of-medicine.md	phase-5-063-avicenna-canon-of-medicine	islamic-philosophical,islamic-medical-corpus	slug-override	high	Islamic (Sunni)
02_documents/_phase-5-medieval/phase-5-064-zohar.md	phase-5-064-zohar	kabbalistic-corpus	scripture-corpora	high	
02_documents/_phase-5-medieval/rajaraja-i-thanjavur-inscriptions.md	rajaraja-i-thanjavur-inscriptions	tamil-shaiva-corpus	slug-override	high	
02_documents/_phase-5-medieval/ramayana.md	ramayana	vaishnava-canon	scripture-corpora	high	
02_documents/_phase-5-medieval/samguk-sagi.md	samguk-sagi	korean-historical-corpus	slug-override	high	
02_documents/_phase-5-medieval/samguk-yusa.md	samguk-yusa	korean-historical-corpus	slug-override	high	
02_documents/_phase-5-medieval/shilpa-shastra.md	shilpa-shastra	hindu-architectural-corpus	slug-override	high	
02_documents/_phase-5-medieval/shoku-nihongi.md	shoku-nihongi	kojiki-nihongi	scripture-corpora	high	
02_documents/_phase-5-medieval/silappatikaram.md	silappatikaram	tamil-shaiva-corpus	slug-override	high	
02_documents/_phase-5-medieval/sinai-library-corpus.md	sinai-library-corpus	syriac-christian-corpus	slug-override	high	
02_documents/_phase-5-medieval/stela-16-tikal.md	stela-16-tikal	maya-corpus	slug-override	high	
02_documents/_phase-5-medieval/surya-shataka.md	surya-shataka	hindu-stotra-corpus	slug-override	high	
02_documents/_phase-5-medieval/tao-te-ching.md	tao-te-ching	tao-corpus	scripture-corpora	high	
02_documents/_phase-5-medieval/tipitaka.md	tipitaka	tipitaka	scripture-corpora	high	
02_documents/_phase-5-medieval/tiruvilaiyadal-puranam.md	tiruvilaiyadal-puranam	tamil-shaiva-corpus	slug-override	high	
02_documents/_phase-5-medieval/vastu-shastra.md	vastu-shastra	hindu-architectural-corpus	slug-override	high	
02_documents/_phase-5-medieval/vimalakirti-sutra.md	vimalakirti-sutra	chinese-mahayana-chan-huayan-tiantai	scripture-corpora	high	
02_documents/_phase-5-medieval/vishnu-sahasranama.md	vishnu-sahasranama	hindu-stotra-corpus	slug-override	high	
02_documents/_phase-5-medieval/ying-zao-fa-shi.md	ying-zao-fa-shi	confucian-classics	slug-override	high	
02_documents/_phase-5-medieval/zhou-li.md	zhou-li	confucian-classics	slug-override	high	
02_documents/_phase-6-early-modern/phase-6-001-ficino-pimander.md	phase-6-001-ficino-pimander	hermetica	scripture-corpora	high	Florentine Platonic Academy
02_documents/_phase-6-early-modern/phase-6-002-ficino-theologia-platonica.md	phase-6-002-ficino-theologia-platonica	greek-philosophical-scripture,neoplatonic,renaissance-esotericism	inferred:Neoplatonic + Ficino	medium	Florentine Platonic Academy
02_documents/_phase-6-early-modern/phase-6-003-pico-oration-900-conclusions.md	phase-6-003-pico-oration-900-conclusions	renaissance-magic-corpus	scripture-corpora	high	Christian Kabbalah (founding)
02_documents/_phase-6-early-modern/phase-6-004-pico-heptaplus-conclusiones-cabalisticae.md	phase-6-004-pico-heptaplus-conclusiones-cabalisticae	renaissance-magic-corpus	scripture-corpora	high	Florentine Renaissance
02_documents/_phase-6-early-modern/phase-6-005-luther-95-theses.md	phase-6-005-luther-95-theses	protestant-foundational	inferred:Luther	medium	Lutheran
02_documents/_phase-6-early-modern/phase-6-006-reuchlin-de-arte-cabalistica.md	phase-6-006-reuchlin-de-arte-cabalistica	renaissance-magic-corpus	scripture-corpora	high	German Hebraist Renaissance
02_documents/_phase-6-early-modern/phase-6-007-luther-bondage-of-will.md	phase-6-007-luther-bondage-of-will	reformation	scripture-corpora	high	Lutheran
02_documents/_phase-6-early-modern/phase-6-008-paracelsus-corpus.md	phase-6-008-paracelsus-corpus	western-alchemy-corpus	scripture-corpora	high	Paracelsian
02_documents/_phase-6-early-modern/phase-6-009-agrippa-de-occulta-philosophia.md	phase-6-009-agrippa-de-occulta-philosophia	renaissance-magic-corpus	scripture-corpora	high	Northern Renaissance magic
02_documents/_phase-6-early-modern/phase-6-010-calvin-institutes.md	phase-6-010-calvin-institutes	reformation	scripture-corpora	high	Calvinist
02_documents/_phase-6-early-modern/phase-6-011-cordovero-pardes-rimmonim.md	phase-6-011-cordovero-pardes-rimmonim	kabbalah	inferred:Cordovero	medium	Safed-school (Cordoveran)
02_documents/_phase-6-early-modern/phase-6-012-dee-monas-hieroglyphica.md	phase-6-012-dee-monas-hieroglyphica	renaissance-magic-corpus	scripture-corpora	high	Elizabethan magical-scientific
02_documents/_phase-6-early-modern/phase-6-013-mirabai-bhajans.md	phase-6-013-mirabai-bhajans	vaishnava-canon	scripture-corpora	high	Krishna-bhakti (Rajasthani)
02_documents/_phase-6-early-modern/phase-6-014-bruno-de-la-causa-eroici-furori.md	phase-6-014-bruno-de-la-causa-eroici-furori	greek-philosophical-scripture,hellenistic-jewish,renaissance-esotericism	inferred:Hellenistic-Jewish + Bruno	medium	Brunian
02_documents/_phase-6-early-modern/phase-6-015-luria-vital-etz-chayyim.md	phase-6-015-luria-vital-etz-chayyim	kabbalah	inferred:Lurianic	medium	Lurianic (Safed school)
02_documents/_phase-6-early-modern/phase-6-016-guru-granth-sahib.md	phase-6-016-guru-granth-sahib	guru-granth	scripture-corpora	high	Sikh Panth
02_documents/_phase-6-early-modern/phase-6-017-boehme-aurora-mysterium-magnum.md	phase-6-017-boehme-aurora-mysterium-magnum	protestant-foundational,renaissance-esotericism,western-occult-modern	inferred:Luther + Boehme	medium	Boehmian theosophy
02_documents/_phase-6-early-modern/phase-6-018-rosicrucian-manifestos.md	phase-6-018-rosicrucian-manifestos	rosicrucian-corpus	scripture-corpora	high	Tübingen circle (Andreae, Hess, Besold)
02_documents/_phase-6-early-modern/phase-6-019-tulsidas-ramcharitmanas.md	phase-6-019-tulsidas-ramcharitmanas	vaishnava-canon	scripture-corpora	high	Ram-bhakti (Hindi)
02_documents/_phase-6-early-modern/phase-6-020-chaitanya-charitamrita.md	phase-6-020-chaitanya-charitamrita	vaishnava-canon	scripture-corpora	high	Gaudiya Vaishnavism
02_documents/_phase-6-early-modern/phase-6-021-andreae-chymical-wedding.md	phase-6-021-andreae-chymical-wedding	rosicrucian-corpus	scripture-corpora	high	Tübingen Rosicrucian
02_documents/_phase-6-early-modern/phase-6-022-fludd-utriusque-cosmi-historia.md	phase-6-022-fludd-utriusque-cosmi-historia	renaissance-magic-corpus	scripture-corpora	high	English Rosicrucian-Paracelsian
02_documents/_phase-6-early-modern/phase-6-023-mulla-sadra-asfar.md	phase-6-023-mulla-sadra-asfar	school-of-isfahan	scripture-corpora	high	Hikmat al-Muta'aliya (Transcendent Philosophy); School of Isfahan
02_documents/_phase-6-early-modern/phase-6-024-kircher-oedipus-aegyptiacus.md	phase-6-024-kircher-oedipus-aegyptiacus	renaissance-magic-corpus	scripture-corpora	high	Roman Counter-Reformation universalism
02_documents/_phase-6-early-modern/phase-6-025-nathan-of-gaza-treatise-on-dragons.md	phase-6-025-nathan-of-gaza-treatise-on-dragons	polish-frankism-sabbatean-corpus	scripture-corpora	high	Sabbatean Kabbalah
02_documents/_phase-6-early-modern/phase-6-026-anderson-constitutions-free-masons.md	phase-6-026-anderson-constitutions-free-masons	freemasonry-corpus	scripture-corpora	high	Premier Grand Lodge of England (speculative Masonic)
02_documents/_phase-6-early-modern/phase-6-026-jacob-frank-words-of-the-lord.md	phase-6-026-jacob-frank-words-of-the-lord	polish-frankism-sabbatean-corpus	scripture-corpora	high	
02_documents/_phase-6-early-modern/phase-6-027-swedenborg-arcana-heaven-and-hell.md	phase-6-027-swedenborg-arcana-heaven-and-hell	christian-theosophy,swedenborgian-new-church	scripture-corpora	high	Swedenborgian (Church of the New Jerusalem)
02_documents/_phase-6-early-modern/phase-6-028-shah-wali-allah-hujjat-allah.md	phase-6-028-shah-wali-allah-hujjat-allah	south-asian-sufi-reform	scripture-corpora	high	Indian Naqshbandi Sufism
02_documents/_phase-6-early-modern/phase-6-029-boehme-aurora.md	phase-6-029-boehme-aurora	christian-theosophy	scripture-corpora	high	Boehmian theosophy (the founding text of Western theosophical mysticism)
02_documents/_phase-6-early-modern/phase-6-030-vinaya-patrika.md	phase-6-030-vinaya-patrika	vaishnava-canon	scripture-corpora	high	Awadhi / Hindi-Vaishnava devotional poetry
02_documents/_phase-6-early-modern/phase-6-031-bijak-kabir.md	phase-6-031-bijak-kabir	sant-nirguna-corpus	scripture-corpora	high	Nirguṇa Sant tradition / North Indian vernacular religious poetry
02_documents/_phase-6-early-modern/phase-6-032-rosarium-philosophorum.md	phase-6-032-rosarium-philosophorum	western-alchemy-corpus	scripture-corpora	high	illustrated emblem-alchemy
02_documents/_phase-6-early-modern/phase-6-033-splendor-solis.md	phase-6-033-splendor-solis	western-alchemy-corpus	scripture-corpora	high	illuminated alchemical-emblem manuscript
02_documents/_phase-6-early-modern/phase-6-034-khunrath-amphitheatrum-sapientiae.md	phase-6-034-khunrath-amphitheatrum-sapientiae	renaissance-magic-corpus	scripture-corpora	high	integrated Hermetic-Kabbalistic emblem-book
02_documents/_phase-6-early-modern/phase-6-035-maier-atalanta-fugiens.md	phase-6-035-maier-atalanta-fugiens	western-alchemy-corpus	scripture-corpora	high	integrated emblem-music-alchemy
02_documents/_phase-6-early-modern/phase-6-036-mutus-liber.md	phase-6-036-mutus-liber	western-alchemy-corpus	scripture-corpora	high	wordless emblem-alchemy
02_documents/_phase-6-early-modern/phase-6-037-voynich-manuscript.md	phase-6-037-voynich-manuscript	western-occult-modern	slug-override	high	unknown
02_documents/_phase-6-early-modern/phase-6-038-teresa-interior-castle.md	phase-6-038-teresa-interior-castle	spanish-mystical	scripture-corpora	high	Spanish vernacular mystical theology
02_documents/_phase-6-early-modern/phase-6-039-dark-night-of-the-soul.md	phase-6-039-dark-night-of-the-soul	spanish-mystical	scripture-corpora	high	apophatic-mystical theology + Spanish vernacular poetry
02_documents/_phase-6-early-modern/phase-6-040-bandarra-trovas.md	phase-6-040-bandarra-trovas	portuguese-hermetic	inferred:Bandarra	medium	Portuguese vernacular prophetic-messianic
02_documents/_phase-6-early-modern/phase-6-041-camoes-os-lusiadas.md	phase-6-041-camoes-os-lusiadas	roman-scripture,portuguese-hermetic	inferred:Latin/Roman + Camões	medium	Portuguese Renaissance epic; classical synthesis with Christian-providential teleology
02_documents/_phase-6-early-modern/phase-6-042-paradise-lost.md	phase-6-042-paradise-lost	protestant-foundational	inferred:Milton	medium	protestantism
02_documents/_phase-6-early-modern/phase-6-043-dee-libri-mysteriorum-enochian.md	phase-6-043-dee-libri-mysteriorum-enochian	renaissance-magic-corpus	scripture-corpora	high	Elizabethan practical magic / angelic-language transmission
02_documents/_phase-6-early-modern/phase-6-044-llull-ars-magna.md	phase-6-044-llull-ars-magna	christian-mystical,renaissance-esotericism	inferred:Lullism	medium	Lullism — the combinatorial divine-names tradition
02_documents/_phase-6-early-modern/phase-6-045-sendivogius-novum-lumen-chymicum.md	phase-6-045-sendivogius-novum-lumen-chymicum	western-alchemy-corpus	scripture-corpora	high	Rudolfine court alchemy / Polish Hermetic-alchemical
02_documents/_phase-6-early-modern/phase-6-046-ripley-compound-of-alchemy.md	phase-6-046-ripley-compound-of-alchemy	western-alchemy-corpus	scripture-corpora	high	Canon English alchemical poetry / George Ripley school
02_documents/_phase-6-early-modern/phase-6-047-ashmole-theatrum-chemicum-britannicum.md	phase-6-047-ashmole-theatrum-chemicum-britannicum	western-alchemy-corpus	scripture-corpora	high	English alchemical canon and transmission
02_documents/_phase-6-early-modern/phase-6-048-basil-valentine-twelve-keys.md	phase-6-048-basil-valentine-twelve-keys	western-alchemy-corpus	scripture-corpora	high	Operational alchemy / antimony chemistry
02_documents/_phase-6-early-modern/phase-6-049-starkey-secrets-revealed.md	phase-6-049-starkey-secrets-revealed	western-alchemy-corpus	scripture-corpora	high	Operational alchemy bridging Hermeticism and early chemistry
02_documents/_phase-6-early-modern/phase-6-050-thomas-vaughan-anthroposophia.md	phase-6-050-thomas-vaughan-anthroposophia	christian-theosophy	scripture-corpora	high	Cambridge-adjacent Neoplatonist alchemy / Rosicrucian English transmission
02_documents/_phase-6-early-modern/phase-6-051-mylius-philosophia-reformata.md	phase-6-051-mylius-philosophia-reformata	western-alchemy-corpus	scripture-corpora	high	Rudolfine-Rosicrucian emblematic alchemy
02_documents/_phase-6-early-modern/phase-6-052-kircher-ars-magna-lucis.md	phase-6-052-kircher-ars-magna-lucis	renaissance-magic-corpus	scripture-corpora	high	Kircherian universal science / light mysticism
02_documents/_phase-7-modern/phase-7-001-book-of-mormon.md	phase-7-001-book-of-mormon	mormon	scripture-corpora	high	Restorationist Christianity (LDS)
02_documents/_phase-7-modern/phase-7-002-kitab-i-iqan.md	phase-7-002-kitab-i-iqan	bahai-corpus	scripture-corpora	high	Bahá'í foundational scripture (pre-declaration period)
02_documents/_phase-7-modern/phase-7-003-kitab-i-aqdas.md	phase-7-003-kitab-i-aqdas	bahai-corpus	scripture-corpora	high	Bahá'í foundational scripture (declaration period)
02_documents/_phase-7-modern/phase-7-004-science-and-health.md	phase-7-004-science-and-health	new-thought-corpus	scripture-corpora	high	New Thought adjacent / metaphysical Christianity
02_documents/_phase-7-modern/phase-7-005-isis-unveiled.md	phase-7-005-isis-unveiled	theosophy-corpus	scripture-corpora	high	Founding-period Theosophy
02_documents/_phase-7-modern/phase-7-006-secret-doctrine.md	phase-7-006-secret-doctrine	theosophy-corpus	scripture-corpora	high	Mature Theosophy
02_documents/_phase-7-modern/phase-7-007-golden-bough.md	phase-7-007-golden-bough	comparative-religion-academic	inferred:Frazer	medium	Evolutionist-ritualist comparative religion (the 'Cambridge Ritualists' adjacent)
02_documents/_phase-7-modern/phase-7-008-book-of-the-law.md	phase-7-008-book-of-the-law	thelema-corpus	scripture-corpora	high	Thelema founding scripture
02_documents/_phase-7-modern/phase-7-009-outline-of-esoteric-science.md	phase-7-009-outline-of-esoteric-science	anthroposophy-corpus	scripture-corpora	high	Anthroposophy founding text
02_documents/_phase-7-modern/phase-7-010-elementary-forms-religious-life.md	phase-7-010-elementary-forms-religious-life	comparative-religion-academic	inferred:Durkheim	medium	Durkheimian sociology of religion
02_documents/_phase-7-modern/phase-7-011-idea-of-the-holy.md	phase-7-011-idea-of-the-holy	comparative-religion-academic	inferred:Otto	medium	Phenomenology of religion
02_documents/_phase-7-modern/phase-7-012-major-trends-jewish-mysticism.md	phase-7-012-major-trends-jewish-mysticism	comparative-religion-academic,kabbalah	inferred:Scholem	medium	Foundational text of academic Kabbalah studies
02_documents/_phase-7-modern/phase-7-013-eliade-myth-of-eternal-return.md	phase-7-013-eliade-myth-of-eternal-return	comparative-religion-academic	slug-override	high	
02_documents/_phase-7-modern/phase-7-013-gnostic-religion.md	phase-7-013-gnostic-religion	comparative-religion-academic,gnostic-scripture	inferred:Jonas	medium	Existentialist phenomenology of Gnosticism
02_documents/_phase-7-modern/phase-7-014-bellah-civil-religion-essay.md	phase-7-014-bellah-civil-religion-essay	comparative-religion-academic	slug-override	high	
02_documents/_phase-7-modern/phase-7-014-gnostic-gospels.md	phase-7-014-gnostic-gospels	comparative-religion-academic,gnostic-scripture	inferred:Pagels	medium	Popular-scholarly Nag Hammadi reception
02_documents/_phase-7-modern/phase-7-015-beyond-belief.md	phase-7-015-beyond-belief	comparative-religion-academic	slug-override	high	Popular-scholarly reception of the Gospel of Thomas
02_documents/_phase-7-modern/phase-7-016-magick-in-theory-and-practice.md	phase-7-016-magick-in-theory-and-practice	thelema-corpus	scripture-corpora	high	Crowleyan ceremonial magick
02_documents/_phase-7-modern/phase-7-017-psychology-and-alchemy.md	phase-7-017-psychology-and-alchemy	comparative-religion-academic,western-occult-modern	inferred:Jung	medium	Jung's alchemical period
02_documents/_phase-7-modern/phase-7-018-aion.md	phase-7-018-aion	comparative-religion-academic,western-occult-modern	inferred:Jung	medium	Jung's late period
02_documents/_phase-7-modern/phase-7-019-mysterium-coniunctionis.md	phase-7-019-mysterium-coniunctionis	comparative-religion-academic,western-occult-modern	inferred:Jung	medium	Jung's final magnum opus
02_documents/_phase-7-modern/phase-7-020-answer-to-job.md	phase-7-020-answer-to-job	comparative-religion-academic,western-occult-modern	inferred:Jung	medium	Jung's confessional-theological writing
02_documents/_phase-7-modern/phase-7-021-patterns-comparative-religion.md	phase-7-021-patterns-comparative-religion	comparative-religion-academic	inferred:Otto + Eliade	medium	Eliadean phenomenology of religion
02_documents/_phase-7-modern/phase-7-022-hick-interpretation-of-religion.md	phase-7-022-hick-interpretation-of-religion	comparative-religion-academic	slug-override	high	
02_documents/_phase-7-modern/phase-7-022-sacred-and-profane.md	phase-7-022-sacred-and-profane	comparative-religion-academic	inferred:Otto + Eliade	medium	Eliadean phenomenology of religion (popular)
02_documents/_phase-7-modern/phase-7-023-bruno-and-hermetic-tradition.md	phase-7-023-bruno-and-hermetic-tradition	comparative-religion-academic,renaissance-esotericism	inferred:Yates	medium	Warburg Institute history of esotericism
02_documents/_phase-7-modern/phase-7-024-witchcraft-today.md	phase-7-024-witchcraft-today	wicca-corpus	scripture-corpora	high	Gardnerian Wicca founding text
02_documents/_phase-7-modern/phase-7-025-dianetics.md	phase-7-025-dianetics	scientology-corpus	scripture-corpora	high	Pre-religious-incorporation Dianetics; foundational text
02_documents/_phase-7-modern/phase-7-026-autobiography-of-a-yogi.md	phase-7-026-autobiography-of-a-yogi	hindu-modernism-corpus	scripture-corpora	high	Yogananda's Self-Realization Fellowship lineage
02_documents/_phase-7-modern/phase-7-027-life-divine.md	phase-7-027-life-divine	hindu-modernism-corpus	scripture-corpora	high	Aurobindo's Integral philosophy
02_documents/_phase-7-modern/phase-7-028-milestones.md	phase-7-028-milestones	islamism-corpus	scripture-corpora	high	Qutbist political theology
02_documents/_phase-7-modern/phase-7-029-hindutva.md	phase-7-029-hindutva	hindu-modernism-corpus	scripture-corpora	high	Savarkar's foundational text of Hindu nationalist ideology
02_documents/_phase-7-modern/phase-7-030-satanic-bible.md	phase-7-030-satanic-bible	laveyan-satanism-corpus	scripture-corpora	high	Church of Satan founding text
02_documents/_phase-7-modern/phase-7-031-course-in-miracles.md	phase-7-031-course-in-miracles	new-thought-corpus	scripture-corpora	high	Channeled scripture
02_documents/_phase-7-modern/phase-7-032-kybalion.md	phase-7-032-kybalion	new-thought-corpus	scripture-corpora	high	Pseudo-Hermetic New Thought synthesis
02_documents/_phase-7-modern/phase-7-033-donnelly-atlantis-antediluvian-world.md	phase-7-033-donnelly-atlantis-antediluvian-world	lost-civilization-corpus	inferred:Lost-civilization	medium	Hyperdiffusionism
02_documents/_phase-7-modern/phase-7-034-blavatsky-atlantis-root-race.md	phase-7-034-blavatsky-atlantis-root-race	theosophy-corpus	scripture-corpora	high	Mature Theosophy
02_documents/_phase-7-modern/phase-7-035-cayce-atlantis-readings.md	phase-7-035-cayce-atlantis-readings	lost-civilization-corpus	inferred:Lost-civilization	medium	Cayce's Association for Research and Enlightenment
02_documents/_phase-7-modern/phase-7-036-hancock-fingerprints-of-the-gods.md	phase-7-036-hancock-fingerprints-of-the-gods	lost-civilization-corpus	inferred:Lost-civilization	medium	Lost-civilization genre / cataclysmic precession-mythology
02_documents/_phase-7-modern/phase-7-037-pessoa-mensagem.md	phase-7-037-pessoa-mensagem	portuguese-hermetic	inferred:Bandarra + Pessoa	medium	Sebastianist-Hermetic-Rosicrucian Portuguese modernism
02_documents/_phase-7-modern/phase-7-038-guenon-symbols-sacred-science.md	phase-7-038-guenon-symbols-sacred-science	traditionalist-school	inferred:Guénon	medium	Guénonian Traditionalism
